unique_id,img_name,question,sub_task,prompt,choices,answer,target_size,target_class,image_id,file_name
165,/coco/val2017/000000455352.jpg,How many clocks are in the image?,Count,"How many clocks are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 4
(D) 2
(E) 1","['0', '3', '4', '2', '1']",(D),3659,clock,count_247.png,images/count_247.png
167,/coco/val2017/000000022969.jpg,How many giraffes are in the image?,Count,"How many giraffes are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 2
(D) 0
(E) 3","['4', '1', '2', '0', '3']",(C),5256,giraffe,count_249.png,images/count_249.png
168,/coco/val2017/000000045090.jpg,How many persons are in the image?,Count,"How many persons are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 1
(D) 0
(E) 2","['4', '3', '1', '0', '2']",(E),183,person,count_25.png,images/count_25.png
169,/coco/val2017/000000257478.jpg,How many persons are in the image?,Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0","['3', '2', '1', '0']",(C),1301,person,count_250.png,images/count_250.png
170,/coco/val2017/000000392933.jpg,How many giraffes are in the image?,Count,"How many giraffes are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2","['0', '1', '3', '2']",(B),3447,giraffe,count_251.png,images/count_251.png
171,/coco/val2017/000000427256.jpg,How many baseball bats are in the image?,Count,"How many baseball bats are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0","['2', '1', '3', '0']",(B),2929,baseball bat,count_252.png,images/count_252.png
174,/coco/val2017/000000569565.jpg,How many trucks are in the image?,Count,"How many trucks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3
(E) 4","['1', '0', '2', '3', '4']",(C),6763,truck,count_255.png,images/count_255.png
175,/coco/val2017/000000240023.jpg,How many tennis rackets are in the image?,Count,"How many tennis rackets are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0","['3', '2', '1', '0']",(C),2440,tennis racket,count_256.png,images/count_256.png
176,/coco/val2017/000000283070.jpg,How many oranges are in the image?,Count,"How many oranges are in the image? Select from the following choices.
(A) 7
(B) 0
(C) 6
(D) 3
(E) 4
(F) 5","['7', '0', '6', '3', '4', '5']",(F),4812,orange,count_257.png,images/count_257.png
177,/coco/val2017/000000288042.jpg,How many umbrellas are in the image?,Count,"How many umbrellas are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3","['1', '0', '2', '3']",(A),5276,umbrella,count_258.png,images/count_258.png
178,/coco/val2017/000000390826.jpg,How many bottles are in the image?,Count,"How many bottles are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3","['1', '2', '0', '3']",(A),2290,bottle,count_259.png,images/count_259.png
179,/coco/val2017/000000528980.jpg,How many stop signs are in the image?,Count,"How many stop signs are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1","['0', '3', '2', '1']",(D),546,stop sign,count_26.png,images/count_26.png
180,/coco/val2017/000000320425.jpg,How many giraffes are in the image?,Count,"How many giraffes are in the image? Select from the following choices.
(A) 11
(B) 9
(C) 10
(D) 8
(E) 0
(F) 12","['11', '9', '10', '8', '0', '12']",(B),7139,giraffe,count_260.png,images/count_260.png
181,/coco/val2017/000000020333.jpg,How many bowls are in the image?,Count,"How many bowls are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0","['2', '3', '1', '0']",(C),6723,bowl,count_261.png,images/count_261.png
182,/coco/val2017/000000248980.jpg,How many broccolis are in the image?,Count,"How many broccolis are in the image? Select from the following choices.
(A) 8
(B) 5
(C) 0
(D) 4
(E) 7
(F) 6","['8', '5', '0', '4', '7', '6']",(A),1247,broccoli,count_262.png,images/count_262.png
183,/coco/val2017/000000104669.jpg,How many broccolis are in the image?,Count,"How many broccolis are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 0
(D) 1
(E) 3","['2', '4', '0', '1', '3']",(B),5083,broccoli,count_263.png,images/count_263.png
184,/coco/val2017/000000108495.jpg,How many skateboards are in the image?,Count,"How many skateboards are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1","['0', '3', '2', '1']",(D),5918,skateboard,count_264.png,images/count_264.png
185,/coco/val2017/000000434548.jpg,How many sports balls are in the image?,Count,"How many sports balls are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0","['1', '2', '3', '0']",(A),1321,sports ball,count_265.png,images/count_265.png
186,/coco/val2017/000000083172.jpg,How many chairs are in the image?,Count,"How many chairs are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1","['3', '2', '0', '1']",(D),4175,chair,count_266.png,images/count_266.png
187,/coco/val2017/000000409867.jpg,How many cats are in the image?,Count,"How many cats are in the image? Select from the following choices.
(A) 0
(B) 4
(C) 3
(D) 2
(E) 1","['0', '4', '3', '2', '1']",(D),4766,cat,count_267.png,images/count_267.png
190,/coco/val2017/000000063602.jpg,How many cups are in the image?,Count,"How many cups are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2","['1', '3', '0', '2']",(A),53,cup,count_27.png,images/count_27.png
191,/coco/val2017/000000344909.jpg,How many fire hydrants are in the image?,Count,"How many fire hydrants are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3","['1', '2', '0', '3']",(A),1799,fire hydrant,count_270.png,images/count_270.png
193,/coco/val2017/000000060507.jpg,How many sports balls are in the image?,Count,"How many sports balls are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0","['1', '2', '3', '0']",(A),1080,sports ball,count_272.png,images/count_272.png
194,/coco/val2017/000000372819.jpg,How many dogs are in the image?,Count,"How many dogs are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 6
(D) 5
(E) 2
(F) 0","['3', '4', '6', '5', '2', '0']",(B),3460,dog,count_273.png,images/count_273.png
195,/coco/val2017/000000474881.jpg,How many sheeps are in the image?,Count,"How many sheeps are in the image? Select from the following choices.
(A) 6
(B) 3
(C) 2
(D) 5
(E) 0
(F) 4","['6', '3', '2', '5', '0', '4']",(F),8090,sheep,count_274.png,images/count_274.png
196,/coco/val2017/000000443426.jpg,How many persons are in the image?,Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0","['3', '1', '2', '0']",(B),3842,person,count_275.png,images/count_275.png
197,/coco/val2017/000000340697.jpg,How many bottles are in the image?,Count,"How many bottles are in the image? Select from the following choices.
(A) 0
(B) 12
(C) 16
(D) 13
(E) 15
(F) 14","['0', '12', '16', '13', '15', '14']",(C),7839,bottle,count_276.png,images/count_276.png
198,/coco/val2017/000000461036.jpg,How many bears are in the image?,Count,"How many bears are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1","['0', '3', '2', '1']",(D),5083,bear,count_277.png,images/count_277.png
200,/coco/val2017/000000011122.jpg,How many stop signs are in the image?,Count,"How many stop signs are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0","['2', '1', '3', '0']",(B),5176,stop sign,count_279.png,images/count_279.png
201,/coco/val2017/000000292060.jpg,How many sinks are in the image?,Count,"How many sinks are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0","['1', '3', '2', '0']",(A),326,sink,count_28.png,images/count_28.png
202,/coco/val2017/000000041888.jpg,How many birds are in the image?,Count,"How many birds are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 5
(E) 4
(F) 1","['2', '3', '0', '5', '4', '1']",(B),6246,bird,count_280.png,images/count_280.png
203,/coco/val2017/000000150638.jpg,How many bottles are in the image?,Count,"How many bottles are in the image? Select from the following choices.
(A) 5
(B) 8
(C) 7
(D) 0
(E) 6
(F) 4","['5', '8', '7', '0', '6', '4']",(E),2444,bottle,count_281.png,images/count_281.png
204,/coco/val2017/000000523194.jpg,How many fire hydrants are in the image?,Count,"How many fire hydrants are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2","['1', '0', '3', '2']",(A),1331,fire hydrant,count_282.png,images/count_282.png
205,/coco/val2017/000000333237.jpg,How many beds are in the image?,Count,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0","['2', '1', '3', '0']",(B),2139,bed,count_283.png,images/count_283.png
206,/coco/val2017/000000123131.jpg,How many trucks are in the image?,Count,"How many trucks are in the image? Select from the following choices.
(A) 0
(B) 5
(C) 4
(D) 2
(E) 3
(F) 6","['0', '5', '4', '2', '3', '6']",(C),1133,truck,count_284.png,images/count_284.png
207,/coco/val2017/000000512985.jpg,How many surfboards are in the image?,Count,"How many surfboards are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1","['2', '3', '0', '1']",(D),7429,surfboard,count_285.png,images/count_285.png
208,/coco/val2017/000000541952.jpg,How many clocks are in the image?,Count,"How many clocks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2","['1', '0', '3', '2']",(A),4419,clock,count_286.png,images/count_286.png
209,/coco/val2017/000000412362.jpg,How many wine glasss are in the image?,Count,"How many wine glasss are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1","['0', '3', '2', '1']",(D),1732,wine glass,count_287.png,images/count_287.png
210,/coco/val2017/000000296317.jpg,How many giraffes are in the image?,Count,"How many giraffes are in the image? Select from the following choices.
(A) 5
(B) 3
(C) 0
(D) 2
(E) 1
(F) 4","['5', '3', '0', '2', '1', '4']",(B),1203,giraffe,count_288.png,images/count_288.png
211,/coco/val2017/000000076211.jpg,How many clocks are in the image?,Count,"How many clocks are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3","['0', '2', '1', '3']",(C),1949,clock,count_289.png,images/count_289.png
212,/coco/val2017/000000268729.jpg,How many giraffes are in the image?,Count,"How many giraffes are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0","['2', '3', '1', '0']",(C),91,giraffe,count_29.png,images/count_29.png
214,/coco/val2017/000000224119.jpg,How many tvs are in the image?,Count,"How many tvs are in the image? Select from the following choices.
(A) 0
(B) 10
(C) 6
(D) 8
(E) 9
(F) 7","['0', '10', '6', '8', '9', '7']",(D),3206,tv,count_291.png,images/count_291.png
215,/coco/val2017/000000126216.jpg,How many elephants are in the image?,Count,"How many elephants are in the image? Select from the following choices.
(A) 6
(B) 2
(C) 0
(D) 3
(E) 5
(F) 4","['6', '2', '0', '3', '5', '4']",(D),8473,elephant,count_292.png,images/count_292.png
216,/coco/val2017/000000212559.jpg,How many sheeps are in the image?,Count,"How many sheeps are in the image? Select from the following choices.
(A) 9
(B) 0
(C) 12
(D) 11
(E) 8
(F) 10","['9', '0', '12', '11', '8', '10']",(F),6365,sheep,count_293.png,images/count_293.png
217,/coco/val2017/000000172648.jpg,How many cars are in the image?,Count,"How many cars are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1","['3', '0', '2', '1']",(C),8222,car,count_294.png,images/count_294.png
218,/coco/val2017/000000173033.jpg,How many bears are in the image?,Count,"How many bears are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 4
(D) 3
(E) 0","['1', '2', '4', '3', '0']",(B),5041,bear,count_295.png,images/count_295.png
220,/coco/val2017/000000544605.jpg,How many traffic lights are in the image?,Count,"How many traffic lights are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3","['0', '2', '1', '3']",(C),1527,traffic light,count_297.png,images/count_297.png
221,/coco/val2017/000000002532.jpg,How many skiss are in the image?,Count,"How many skiss are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3","['0', '1', '2', '3']",(B),5321,skis,count_298.png,images/count_298.png
222,/coco/val2017/000000189078.jpg,How many bananas are in the image?,Count,"How many bananas are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2
(E) 5
(F) 4","['3', '0', '1', '2', '5', '4']",(A),2805,banana,count_299.png,images/count_299.png
223,/coco/val2017/000000209753.jpg,How many cell phones are in the image?,Count,"How many cell phones are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1","['0', '3', '2', '1']",(D),974,cell phone,count_3.png,images/count_3.png
225,/coco/val2017/000000154425.jpg,How many persons are in the image?,Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2","['0', '3', '1', '2']",(C),8026,person,count_300.png,images/count_300.png
226,/coco/val2017/000000392481.jpg,How many airplanes are in the image?,Count,"How many airplanes are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1","['0', '3', '2', '1']",(D),5343,airplane,count_301.png,images/count_301.png
227,/coco/val2017/000000400922.jpg,How many clocks are in the image?,Count,"How many clocks are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0","['3', '2', '1', '0']",(C),3459,clock,count_302.png,images/count_302.png
229,/coco/val2017/000000486046.jpg,How many zebras are in the image?,Count,"How many zebras are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3
(E) 4","['0', '2', '1', '3', '4']",(B),6202,zebra,count_304.png,images/count_304.png
230,/coco/val2017/000000244099.jpg,How many horses are in the image?,Count,"How many horses are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3","['2', '0', '1', '3']",(C),3912,horse,count_305.png,images/count_305.png
231,/coco/val2017/000000577149.jpg,How many zebras are in the image?,Count,"How many zebras are in the image? Select from the following choices.
(A) 3
(B) 6
(C) 4
(D) 0
(E) 5
(F) 2","['3', '6', '4', '0', '5', '2']",(C),3423,zebra,count_306.png,images/count_306.png
233,/coco/val2017/000000198641.jpg,How many cats are in the image?,Count,"How many cats are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3","['1', '0', '2', '3']",(A),7527,cat,count_308.png,images/count_308.png
234,/coco/val2017/000000378244.jpg,How many snowboards are in the image?,Count,"How many snowboards are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2","['3', '1', '0', '2']",(B),7655,snowboard,count_309.png,images/count_309.png
235,/coco/val2017/000000127182.jpg,How many potted plants are in the image?,Count,"How many potted plants are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1","['3', '0', '2', '1']",(D),122,potted plant,count_31.png,images/count_31.png
236,/coco/val2017/000000255917.jpg,How many traffic lights are in the image?,Count,"How many traffic lights are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2","['1', '0', '3', '2']",(A),3502,traffic light,count_310.png,images/count_310.png
